ID,X_UTM,Y_UTM,LAND_USE
480835,857062,4614450,2
480836,857069,4671666,3
480837,857078,4585343,2
480838,857082,4685720,3
480839,857085,4628504,2
480840,857093,4699775,3
480841,857101,4713829,3
480842,857105,4642558,3
480843,857106,4599397,3
480844,857107,4727884,3
480845,857116,4570290,2
480846,857124,4656613,3
480847,857131,4613451,3
480848,857139,4670667,3
480849,857147,4584344,2
480850,857153,4684721,3
480851,857155,4627505,2
480852,857164,4698776,3
480853,857172,4712830,3
480854,857175,4598398,3
480855,857175,4641559,2
480856,857178,4726885,4
480857,857185,4569291,1
480858,857194,4655614,3
480859,857201,4612452,3
480860,857210,4669668,3
480861,857216,4583345,2
480862,857223,4683722,2
480863,857224,4626506,3
480864,857234,4697777,4
480865,857243,4711831,3
480866,857245,4597399,3
480867,857245,4640561,2
480868,857249,4725886,4
480870,857255,4568292,1
480871,857264,4654615,3
480872,857271,4611453,2
480873,857280,4668669,3
480874,857286,4582346,1
480875,857294,4625507,2
480876,857294,4682724,1
480877,857305,4696778,3
480878,857314,4596400,3
480879,857314,4710833,3
480880,857315,4639562,2
480881,857320,4724887,3
480882,857324,4567293,3
480884,857334,4653616,3
480885,857340,4610454,3
480886,857350,4667670,3
480887,857355,4581347,2
480888,857364,4624508,2
480889,857364,4681725,2
480890,857376,4695779,3
480891,857383,4595401,3
480892,857385,4638563,2
480893,857385,4709834,3
480894,857391,4723888,3
480895,857393,4566294,3
480897,857404,4652617,3
480898,857410,4609455,3
480899,857421,4666671,1
480900,857424,4580348,2
480901,857434,4623510,2
480902,857435,4680726,4
480903,857446,4694780,3
480904,857453,4594402,3
480905,857455,4637564,3
480906,857455,4708835,3
480907,857462,4565295,3
480908,857462,4722889,3
480910,857474,4651618,3
480911,857479,4608456,3
480912,857491,4665673,3
480913,857493,4579349,2
480914,857503,4622511,2
480915,857505,4679727,3
480916,857517,4693781,3
480917,857522,4593403,3
480918,857525,4636565,2
480919,857526,4707836,3
480920,857531,4564296,3
480921,857533,4721891,3
480922,857538,4735945,4
480923,857544,4650619,3
480924,857549,4607458,3
480925,857561,4664674,3
480926,857562,4578350,2
480927,857573,4621512,2
480928,857575,4678728,3
480929,857587,4692783,3
480930,857592,4592404,2
480931,857595,4635566,2
480932,857597,4706837,3
480933,857600,4563297,3
480934,857604,4720892,3
480935,857609,4734946,4
480936,857614,4649620,3
480937,857618,4606459,2
480938,857631,4577351,2
480939,857631,4663675,3
480940,857643,4620513,2
480941,857646,4677729,3
480942,857658,4691784,3
480943,857661,4591406,3
480944,857665,4634567,2
480945,857668,4705838,3
480946,857669,4562298,2
480947,857675,4719893,3
480948,857680,4733948,4
480949,857684,4648622,3
480950,857688,4605460,2
480951,857701,4576353,2
480952,857701,4662676,3
480953,857713,4619514,3
480954,857716,4676730,4
480955,857729,4690785,3
480956,857730,4590407,3
480957,857735,4633568,2
480958,857738,4561299,1
480959,857738,4704839,3
480960,857746,4718894,3
480961,857751,4732949,4
480962,857754,4647623,3
480963,857757,4604461,3
480964,857770,4575354,2
480965,857772,4661677,3
480966,857782,4618515,2
480967,857787,4675732,4
480968,857799,4689786,3
480969,857800,4589408,2
480970,857805,4632569,2
480972,857809,4703841,3
480973,857817,4717895,4
480974,857822,4731950,4
480975,857824,4646624,4
480976,857827,4603462,3
480977,857839,4574355,2
480978,857842,4660678,3
480979,857852,4617516,2
480980,857857,4674733,3
480981,857869,4588409,2
480982,857870,4688787,3
480983,857874,4631571,2
480985,857880,4702842,3
480986,857888,4716896,4
480987,857893,4730951,4
480988,857894,4645625,3
480989,857896,4602463,2
480990,857908,4573356,2
480991,857912,4659679,3
480992,857922,4616517,2
480993,857927,4673734,3
480994,857938,4587410,2
480995,857940,4687788,3
480996,857944,4630572,2
480997,857951,4701843,3
480998,857959,4715898,3
480999,857964,4644626,2
481000,857964,4729952,3
481001,857966,4601464,2
481002,857977,4572357,2
481003,857982,4658680,2
481004,857991,4615518,2
481005,857998,4672735,3
481006,858007,4586411,2
481007,858011,4686789,3
481008,858014,4629573,3
481009,858021,4700844,3
481010,858029,4714899,3
481011,858034,4643627,2
481012,858035,4600465,3
481013,858035,4728953,5
481014,858046,4571358,2
481015,858052,4657682,3
481016,858061,4614519,3
481017,858068,4671736,4
481018,858077,4585412,2
481019,858081,4685791,3
481020,858084,4628574,3
481021,858092,4699845,3
481022,858100,4713900,3
481023,858104,4642628,3
481024,858105,4599466,2
481025,858106,4727955,3
481026,858115,4570359,2
481027,858123,4656683,3
481028,858130,4613521,2
481029,858138,4670737,3
481030,858146,4584413,2
481031,858152,4684792,3
481032,858154,4627575,2
481033,858163,4698846,3
481034,858171,4712901,3
481035,858174,4598467,3
481036,858174,4641629,3
481037,858177,4726956,4
481038,858184,4569360,3
481039,858193,4655684,3
481040,858200,4612522,3
481041,858209,4669738,3
481042,858215,4583414,2
481043,858222,4683793,3
481044,858223,4626576,2
481045,858233,4697847,3
481046,858242,4711902,4
481047,858244,4597468,3
481048,858244,4640630,3
481049,858248,4725957,4
481050,858253,4568361,3
481051,858263,4654685,3
481052,858270,4611523,3
481053,858279,4668739,4
481054,858284,4582415,2
481055,858293,4625577,2
481056,858293,4682794,3
481057,858304,4696849,4
481058,858313,4596470,3
481059,858313,4710903,3
481060,858314,4639632,3
481061,858319,4724958,4
481062,858323,4567362,1
481063,858333,4653686,3
481064,858339,4610524,3
481065,858349,4667741,3
481066,858354,4581416,2
481067,858363,4624578,2
481068,858363,4681795,2
481069,858374,4695850,3
481070,858382,4595471,3
481071,858384,4638633,3
481072,858384,4709904,3
481073,858390,4723959,4
481074,858392,4566363,2
481075,858403,4652687,3
481076,858409,4609525,3
481077,858419,4666742,3
481078,858423,4580417,2
481079,858433,4623579,2
481080,858433,4680796,3
481081,858445,4694851,3
481082,858452,4594472,4
481083,858454,4637634,2
481084,858454,4708906,3
481085,858461,4565364,3
481086,858461,4722960,3
481088,858473,4651688,2
481089,858478,4608526,3
481090,858490,4665743,3
481091,858492,4579418,1
481092,858502,4622580,2
481093,858504,4679797,3
481094,858516,4693852,3
481095,858521,4593473,3
481096,858524,4636635,2
481097,858525,4707907,3
481098,858530,4564365,3
481099,858532,4721962,3
481100,858537,4736016,4
481101,858543,4650689,3
481102,858548,4607527,2
481103,858560,4664744,3
481104,858561,4578420,2
481105,858572,4621582,2
481106,858574,4678799,3
481107,858586,4692853,3
481108,858591,4592474,3
481109,858594,4635636,2
481110,858596,4706908,4
481111,858599,4563366,3
481112,858603,4720963,3
481113,858608,4735017,4
481114,858613,4649690,3
481115,858617,4606528,3
481116,858630,4577421,2
481117,858630,4663745,3
481118,858642,4620583,2
481119,858645,4677800,3
481120,858657,4691854,4
481121,858660,4591475,3
481122,858664,4634637,2
481123,858667,4705909,3
481124,858668,4562367,1
481125,858674,4719964,3
481126,858679,4734019,4
481127,858683,4648692,3
481128,858687,4605529,3
481129,858700,4576422,2
481130,858700,4662746,3
481131,858711,4619584,3
481132,858715,4676801,3
481133,858727,4690855,3
481134,858729,4590476,2
481135,858734,4633638,2
481136,858737,4561368,1
481137,858737,4704910,3
481138,858745,4718965,3
481139,858750,4733020,4
481140,858753,4647693,3
481141,858756,4604530,2
481142,858769,4575423,2
481143,858771,4661747,3
481144,858781,4618585,3
481145,858785,4675802,3
481146,858798,4689857,3
481147,858799,4589477,2
481148,858803,4632639,3
481150,858808,4703911,3
481151,858816,4717966,3
481152,858821,4732021,4
481153,858823,4646694,3
481154,858826,4603531,3
481155,858838,4574424,2
481156,858841,4660748,3
481157,858851,4617586,3
481158,858856,4674803,3
481159,858868,4588478,1
481160,858868,4688858,3
481161,858873,4631640,2
481163,858879,4702912,3
481164,858887,4716967,4
481165,858892,4731022,4
481166,858893,4645695,3
481167,858895,4602533,3
481168,858907,4573425,2
481169,858911,4659749,3
481170,858920,4616587,3
481171,858926,4673804,3
481172,858937,4587479,2
481173,858939,4687859,3
481174,858943,4630641,2
481175,858949,4701914,3
481176,858957,4715968,3
481177,858963,4644696,2
481178,858963,4730023,4
481179,858965,4601534,2
481180,858976,4572426,2
481181,858981,4658751,2
481182,858990,4615588,3
481183,858997,4672805,3
481184,859006,4586480,1
481185,859010,4686860,3
481186,859013,4629643,3
481187,859020,4700915,3
481188,859028,4714970,4
481189,859033,4643697,2
481190,859034,4600535,3
481191,859034,4729024,3
481192,859045,4571427,2
481193,859051,4657752,3
481194,859060,4614589,3
481195,859067,4671806,3
481196,859076,4585481,3
481197,859080,4685861,3
481198,859083,4628644,3
481199,859091,4699916,3
481200,859099,4713971,3
481201,859103,4642698,3
481202,859104,4599536,2
481203,859105,4728026,3
481204,859114,4570428,1
481205,859121,4656753,3
481206,859129,4613590,2
481207,859137,4670807,3
481208,859145,4584482,2
481209,859151,4684862,3
481210,859152,4627645,2
481211,859161,4698917,3
481212,859170,4712972,3
481213,859173,4598537,3
481214,859173,4641699,3
481215,859176,4727027,4
481216,859183,4569429,2
481217,859192,4655754,3
481218,859199,4612591,2
481219,859207,4669809,3
481220,859214,4583483,3
481221,859221,4683863,3
481222,859222,4626646,3
481223,859232,4697918,3
481224,859241,4711973,3
481225,859243,4597538,3
481226,859243,4640700,3
481227,859247,4726028,4
481228,859252,4568430,3
481229,859262,4654755,3
481230,859268,4611592,2
481231,859278,4668810,3
481232,859283,4582484,2
481233,859291,4682864,3
481234,859292,4625647,3
481235,859303,4696919,3
481236,859312,4596539,3
481237,859312,4710974,3
481238,859313,4639701,3
481239,859318,4725029,4
481240,859321,4567431,3
481241,859332,4653756,3
481242,859338,4610593,3
481243,859348,4667811,3
481244,859353,4581486,2
481245,859362,4624648,2
481246,859362,4681866,3
481247,859373,4695920,3
481248,859381,4595540,3
481249,859382,4709975,3
481250,859383,4638703,3
481251,859389,4724030,3
481252,859390,4566432,3
481253,859402,4652757,3
481254,859408,4609594,3
481255,859418,4666812,3
481256,859422,4580487,2
481257,859432,4623649,2
481258,859432,4680867,3
481259,859444,4694922,3
481260,859451,4594541,3
481261,859453,4637704,2
481262,859453,4708976,3
481263,859460,4565433,1
481264,859460,4723031,3
481266,859472,4651758,3
481267,859477,4608596,3
481268,859489,4665813,3
481269,859491,4579488,2
481270,859501,4622650,4
481271,859503,4679868,3
481272,859515,4693923,3
481273,859520,4593542,3
481274,859523,4636705,2
481275,859524,4707978,3
481276,859529,4564434,3
481277,859531,4722032,3
481279,859542,4650759,3
481280,859547,4607597,3
481281,859559,4664814,3
481282,859560,4578489,2
481283,859571,4621651,2
481284,859573,4678869,3
481285,859585,4692924,3
481286,859589,4592543,3
481287,859593,4635706,2
481288,859595,4706979,3
481289,859598,4563435,3
481290,859602,4721034,3
481291,859607,4735089,4
481292,859612,4649761,3
481293,859616,4606598,2
481294,859629,4577490,2
481295,859629,4663815,3
481296,859641,4620652,2
481297,859644,4677870,3
481298,859656,4691925,5
481299,859659,4591544,3
481300,859663,4634707,2
481301,859665,4705980,3
481302,859666,4562436,3
481303,859673,4720035,3
481304,859678,4734090,4
481305,859682,4648762,3
481306,859686,4605599,2
481307,859699,4576491,2
481308,859699,4662816,3
481309,859710,4619653,2
481310,859714,4676871,3
481311,859726,4690926,3
481312,859728,4590545,2
481313,859732,4633708,2
481314,859735,4561437,4
481315,859736,4704981,3
481316,859744,4719036,3
481317,859749,4733091,4
481318,859752,4647763,4
481319,859755,4604600,2
481320,859768,4575492,2
481321,859769,4661817,3
481322,859780,4618654,2
481323,859784,4675872,3
481324,859797,4589546,2
481325,859797,4689927,3
481326,859802,4632709,2
481328,859807,4703982,3
481329,859815,4718037,3
481330,859820,4732092,4
481331,859822,4646764,3
481332,859825,4603601,3
481333,859837,4574493,2
481334,859840,4660819,3
481335,859850,4617656,2
481336,859855,4674873,3
481337,859867,4588547,2
481338,859867,4688928,3
481339,859872,4631710,2
481340,859878,4702983,3
481341,859885,4717038,4
481342,859891,4731093,4
481343,859892,4645765,3
481344,859894,4602602,3
481345,859906,4573494,2
481346,859910,4659820,3
481347,859919,4616657,2
481348,859925,4673874,3
481349,859936,4587548,2
481350,859938,4687929,4
481351,859942,4630711,2
481352,859948,4701984,3
481353,859956,4716039,4
481354,859962,4644766,4
481355,859962,4730094,3
481356,859964,4601603,2
481357,859975,4572495,2
481358,859980,4658821,3
481359,859989,4615658,2
481360,859995,4672876,3
481361,860005,4586550,2
481362,860008,4686930,3
481363,860012,4629712,2
481364,860019,4700985,3
481365,860027,4715040,4
481366,860032,4643767,3
481367,860033,4600604,3
481368,860033,4729095,3
481369,860044,4571496,1
481370,860050,4657822,3
481371,860059,4614659,3
481372,860066,4671877,3
481373,860075,4585551,2
481374,860079,4685932,3
481375,860082,4628713,2
481376,860090,4699987,3
481377,860098,4714042,3
481378,860102,4642768,4
481379,860103,4599605,3
481380,860104,4728097,4
481381,860113,4570497,2
481382,860120,4656823,3
481383,860128,4613660,2
481384,860136,4670878,3
481385,860144,4584552,3
481386,860149,4684933,3
481387,860151,4627715,3
481388,860160,4698988,3
481389,860169,4713043,3
481390,860172,4598606,3
481391,860172,4641769,4
481392,860175,4727098,4
481393,860182,4569498,3
481394,860190,4655824,3
481395,860198,4612661,3
481396,860206,4669879,3
481397,860213,4583553,3
481398,860220,4683934,3
481399,860221,4626716,2
481400,860231,4697989,3
481401,860240,4712044,3
481402,860241,4597607,3
481403,860242,4640770,4
481404,860246,4726099,4
481405,860251,4568499,3
481406,860261,4654825,3
481407,860267,4611662,3
481408,860277,4668880,4
481409,860282,4582554,2
481410,860290,4682935,3
481411,860291,4625717,2
481412,860302,4696990,3
481413,860310,4711045,3
481414,860311,4596608,3
481415,860312,4639771,3
481416,860317,4725100,4
481417,860320,4567500,3
481418,860331,4653826,3
481419,860337,4610663,3
481420,860347,4667881,3
481421,860352,4581555,2
481422,860361,4624718,2
481423,860361,4681936,3
481424,860372,4695991,3
481425,860380,4595609,3
481426,860381,4710046,3
481427,860382,4638772,3
481428,860388,4724101,3
481429,860389,4566501,3
481430,860401,4652827,2
481431,860407,4609664,3
481432,860417,4666882,3
481433,860421,4580556,2
481434,860430,4623719,2
481435,860431,4680937,3
481436,860443,4694992,3
481437,860450,4594610,3
481438,860452,4637774,2
481439,860452,4709047,3
481440,860458,4565502,3
481441,860459,4723102,3
481442,860471,4651828,3
481443,860476,4608665,3
481444,860487,4665883,3
481445,860490,4579557,2
481446,860500,4622720,2
481447,860502,4679938,3
481448,860513,4693993,1
481449,860519,4593611,3
481450,860522,4636775,2
481451,860523,4708048,3
481452,860527,4564503,3
481453,860530,4722103,3
481455,860541,4650830,3
481456,860546,4607666,3
481457,860558,4664884,3
481458,860559,4578558,2
481459,860570,4621721,3
481460,860572,4678939,3
481461,860584,4692994,3
481462,860588,4592613,4
481463,860592,4635776,3
481464,860594,4707049,3
481465,860596,4563504,3
481466,860601,4721104,3
481468,860611,4649831,3
481469,860615,4606667,2
481470,860628,4577559,2
481471,860628,4663885,3
481472,860640,4620722,2
481473,860642,4677940,3
481474,860655,4691995,3
481475,860658,4591614,3
481476,860662,4634777,2
481477,860664,4706051,3
481478,860665,4562505,3
481479,860672,4720106,3
481481,860681,4648832,3
481482,860685,4605668,3
481483,860697,4576560,2
481484,860698,4662887,3
481485,860709,4619723,2
481486,860713,4676942,3
481487,860725,4690997,3
481488,860727,4590615,2
481489,860731,4633778,2
481491,860735,4705052,3
481492,860743,4719107,4
481494,860751,4647833,3
481495,860754,4604669,2
481496,860767,4575561,2
481497,860768,4661888,3
481498,860779,4618724,2
481499,860783,4675943,3
481500,860796,4589616,2
481501,860796,4689998,3
481502,860801,4632779,2
481503,860806,4704053,3
481504,860813,4718108,4
481505,860819,4732163,4
481506,860821,4646834,3
481507,860824,4603670,2
481508,860836,4574562,2
481509,860839,4660889,3
481510,860849,4617725,2
481511,860854,4674944,3
481512,860866,4588617,2
481513,860866,4688999,3
481514,860871,4631780,3
481515,860877,4703054,3
481516,860884,4717109,4
481517,860890,4731164,4
481518,860891,4645835,3
481519,860893,4602671,3
481520,860905,4573563,2
481521,860909,4659890,3
481522,860918,4616726,2
481523,860924,4673945,4
481524,860935,4587618,2
481525,860937,4688000,3
481526,860941,4630781,2
481527,860947,4702055,3
481528,860955,4716110,4
481529,860961,4644836,3
481530,860961,4730165,4
481531,860963,4601673,2
481532,860974,4572564,2
481533,860979,4658891,3
481534,860988,4615727,2
481535,860994,4672946,3
481536,861004,4586619,2
481537,861007,4687001,3
481538,861011,4629782,3
481539,861018,4701056,5
481540,861026,4715111,3
481541,861031,4643837,3
481542,861032,4600674,3
481543,861032,4729166,4
481544,861043,4571565,2
481545,861049,4657892,3
481546,861058,4614728,2
481547,861065,4671947,3
481548,861074,4585620,2
481549,861078,4686002,3
481550,861081,4628783,2
481551,861089,4700057,3
481552,861097,4714112,3
481553,861101,4642838,3
481554,861102,4599675,3
481555,861103,4728168,3
481556,861112,4570566,2
481557,861119,4656893,3
481558,861127,4613729,2
481559,861135,4670948,3
481560,861143,4584621,3
481561,861148,4685003,3
481562,861150,4627784,2
481563,861159,4699058,3
481564,861168,4713113,3
481565,861171,4598676,3
481566,861171,4641839,4
481567,861174,4727169,3
481568,861181,4569567,2
481569,861189,4655894,3
481570,861197,4612730,2
481571,861205,4669949,3
481572,861212,4583622,2
481573,861219,4684004,3
481574,861220,4626785,3
481575,861230,4698059,3
481576,861239,4712115,4
481577,861240,4597677,3
481578,861241,4640840,4
481579,861245,4726170,4
481580,861250,4568568,2
481581,861260,4654895,3
481582,861266,4611732,2
481583,861276,4668950,3
481584,861281,4582623,2
481585,861289,4683005,3
481586,861290,4625786,3
481587,861301,4697061,3
481588,861309,4711116,3
481589,861310,4596678,3
481590,861311,4639841,3
481591,861316,4725171,4
481592,861319,4567569,3
481593,861330,4653896,2
481594,861336,4610733,3
481595,861346,4667951,3
481596,861351,4581624,2
481597,861360,4624787,2
481598,861360,4682006,3
481599,861371,4696062,3
481600,861379,4595679,3
481601,861380,4710117,3
481602,861381,4638842,3
481603,861387,4724172,4
481604,861388,4566570,3
481605,861400,4652897,3
481606,861406,4609734,3
481607,861416,4666952,3
481608,861420,4580625,2
481609,861429,4623789,2
481610,861430,4681008,3
481611,861442,4695063,2
481612,861449,4594680,3
481613,861451,4637843,3
481614,861451,4709118,4
481615,861457,4565571,3
481616,861458,4723173,5
481617,861470,4651898,3
481618,861475,4608735,3
481619,861486,4665954,3
481620,861489,4579626,2
481621,861499,4622790,2
481622,861501,4680009,3
481623,861512,4694064,2
481624,861518,4593681,3
481625,861521,4636845,3
481626,861522,4708119,3
481627,861526,4564572,3
481628,861529,4722174,3
481629,861540,4650900,3
481630,861545,4607736,3
481631,861557,4664955,3
481632,861558,4578627,2
481633,861569,4621791,2
481634,861571,4679010,3
481635,861583,4693065,3
481636,861587,4592682,3
481637,861591,4635846,2
481638,861592,4707120,3
481639,861595,4563573,3
481640,861600,4721175,3
481641,861610,4649901,3
481642,861614,4606737,3
481643,861627,4577628,2
481644,861627,4663956,3
481645,861639,4620792,3
481646,861641,4678011,3
481647,861654,4692066,3
481648,861657,4591683,3
481649,861660,4634847,3
481650,861663,4706121,3
481651,861664,4562574,3
481652,861671,4720177,3
481653,861680,4648902,3
481654,861684,4605738,2
481655,861696,4576629,2
481656,861697,4662957,3
481657,861708,4619793,2
481658,861712,4677012,3
481659,861724,4691067,3
481660,861726,4590684,3
481661,861730,4633848,2
481663,861734,4705122,3
481664,861741,4719178,3
481666,861750,4647903,3
481667,861753,4604739,2
481668,861766,4575630,2
481669,861767,4661958,3
481670,861778,4618794,2
481671,861782,4676013,3
481672,861795,4589685,3
481673,861795,4690068,3
481674,861800,4632849,2
481675,861805,4704123,3
481676,861812,4718179,1
481678,861820,4646904,3
481679,861823,4603740,2
481680,861835,4574631,2
481681,861838,4660959,3
481682,861848,4617795,1
481683,861853,4675014,3
481684,861865,4588686,2
481685,861865,4689069,3
481686,861870,4631850,2
481687,861875,4703125,3
481688,861883,4717180,4
481689,861889,4731235,4
481690,861890,4645905,3
481691,861892,4602741,2
481692,861904,4573632,2
481693,861908,4659960,3
481694,861917,4616796,2
481695,861923,4674015,3
481696,861934,4587687,2
481697,861936,4688070,3
481698,861940,4630851,3
481699,861946,4702126,3
481700,861954,4716181,3
481701,861960,4644906,3
481702,861960,4730236,4
481703,861962,4601742,3
481704,861973,4572633,3
481705,861978,4658961,3
481706,861987,4615797,3
481707,861993,4673016,3
481708,862003,4586688,3
481709,862006,4687071,4
481710,862010,4629852,3
481711,862017,4701127,3
481712,862025,4715182,3
481713,862030,4643907,3
481714,862031,4600743,3
481715,862031,4729237,4
481716,862042,4571634,3
481717,862048,4657962,3
481718,862057,4614798,3
481719,862064,4672017,3
481720,862073,4585689,3
481721,862077,4686073,3
481722,862079,4628853,2
481723,862087,4700128,3
481724,862096,4714183,4
481725,862100,4642908,3
481726,862101,4599744,3
481727,862102,4728239,4
481728,862111,4570635,3
481729,862118,4656963,3
481730,862126,4613799,3
481731,862134,4671018,3
481732,862142,4584690,3
481733,862147,4685074,3
481734,862149,4627854,2
481735,862158,4699129,3
481736,862167,4713184,3
481737,862170,4598745,4
481738,862170,4641909,3
481739,862173,4727240,4
481740,862180,4569636,3
481741,862188,4655964,3
481742,862196,4612800,2
481743,862204,4670020,3
481744,862211,4583691,3
481745,862218,4684075,3
481746,862219,4626855,2
481747,862229,4698130,3
481748,862237,4712185,4
481749,862239,4597746,3
481750,862240,4640910,2
481751,862244,4726241,4
481752,862249,4568637,3
481753,862258,4654965,3
481754,862265,4611801,2
481755,862275,4669021,3
481756,862280,4582692,2
481757,862288,4683076,3
481758,862289,4625856,3
481759,862299,4697131,3
481760,862308,4711187,4
481761,862309,4596747,3
481762,862310,4639911,3
481763,862315,4725242,4
481764,862318,4567638,2
481765,862329,4653966,3
481766,862335,4610802,3
481767,862345,4668022,3
481768,862350,4581693,2
481769,862359,4624857,2
481770,862359,4682077,3
481771,862370,4696132,3
481772,862378,4595748,3
481773,862379,4710188,3
481774,862380,4638912,3
481775,862386,4724243,3
481776,862387,4566639,2
481777,862399,4652968,3
481778,862404,4609803,3
481779,862415,4667023,3
481780,862419,4580694,2
481781,862428,4623858,3
481782,862429,4681078,3
481783,862441,4695133,2
481784,862448,4594749,3
481785,862450,4637913,4
481786,862450,4709189,3
481787,862456,4565640,1
481788,862457,4723244,3
481789,862469,4651969,3
481790,862474,4608804,3
481791,862485,4666024,3
481792,862488,4579695,2
481793,862498,4622859,3
481794,862499,4680079,4
481795,862511,4694134,3
481796,862517,4593750,3
481797,862520,4636914,3
481798,862521,4708190,3
481799,862525,4564641,3
481800,862528,4722245,3
481801,862539,4650970,3
481802,862544,4607805,2
481803,862556,4665025,3
481804,862557,4578696,2
481805,862568,4621860,3
481806,862570,4679080,3
481807,862582,4693136,3
481808,862586,4592751,3
481809,862590,4635915,3
481810,862591,4707191,3
481811,862594,4563642,3
481812,862599,4721246,3
481813,862609,4649971,3
481814,862613,4606806,2
481815,862626,4577697,2
481816,862626,4664026,3
481817,862637,4620861,3
481818,862640,4678081,3
481819,862652,4692137,5
481820,862656,4591752,3
481821,862659,4634917,2
481822,862662,4706192,3
481823,862663,4562643,2
481824,862669,4720247,3
481825,862679,4648972,3
481826,862683,4605807,3
481827,862695,4576698,2
481828,862696,4663027,3
481829,862707,4619862,3
481830,862711,4677082,3
481831,862723,4691138,3
481832,862725,4590753,3
481833,862729,4633918,3
481835,862733,4705193,3
481837,862749,4647973,3
481838,862752,4604808,5
481839,862765,4575699,2
481840,862766,4662028,3
481841,862777,4618863,3
481842,862781,4676083,3
481843,862794,4589754,3
481844,862794,4690139,3
481845,862799,4632919,2
481846,862804,4704194,3
481847,862811,4718250,4
481849,862819,4646974,3
481850,862822,4603809,2
481851,862834,4574700,2
481852,862836,4661029,3
481853,862847,4617865,2
481854,862851,4675084,3
481855,862864,4588755,3
481856,862864,4689140,3
481857,862869,4631920,2
481858,862874,4703195,3
481859,862882,4717251,3
481861,862889,4645975,3
481862,862891,4602810,2
481863,862903,4573701,2
481864,862907,4660030,3
481865,862916,4616866,2
481866,862922,4674086,3
481867,862933,4587756,3
481868,862935,4688141,3
481869,862939,4630921,3
481870,862945,4702196,3
481871,862953,4716252,4
481872,862959,4644976,3
481874,862961,4601811,2
481875,862972,4572702,2
481876,862977,4659031,3
481877,862986,4615867,2
481878,862992,4673087,3
481879,863002,4586757,3
481880,863005,4687142,3
481881,863009,4629922,2
481882,863016,4701197,3
481883,863024,4715253,3
481884,863029,4643977,2
481885,863030,4600812,3
481887,863041,4571703,3
481888,863047,4658032,3
481889,863055,4614868,2
481890,863063,4672088,3
481891,863072,4585758,2
481892,863076,4686143,3
481893,863078,4628923,2
481894,863086,4700199,3
481895,863095,4714254,3
481896,863099,4642978,3
481897,863100,4599813,4
481898,863101,4728310,4
481899,863110,4570704,3
481900,863117,4657033,3
481901,863125,4613869,2
481902,863133,4671089,3
481903,863141,4584759,3
481904,863146,4685144,3
481905,863148,4627924,2
481906,863157,4699200,2
481907,863166,4713255,3
481908,863169,4598815,3
481909,863169,4641979,3
481910,863172,4727311,4
481911,863179,4569705,3
481912,863187,4656034,3
481913,863195,4612870,2
481914,863203,4670090,3
481915,863210,4583760,2
481916,863217,4684145,3
481917,863218,4626925,3
481918,863228,4698201,3
481919,863236,4712256,4
481920,863238,4597816,3
481921,863239,4640980,3
481922,863243,4726312,4
481923,863248,4568706,2
481924,863257,4655036,3
481925,863264,4611871,2
481926,863273,4669091,3
481927,863279,4582761,2
481928,863287,4683146,3
481929,863288,4625926,2
481930,863298,4697202,3
481931,863307,4711257,2
481932,863308,4596817,3
481933,863309,4639981,3
481934,863314,4725313,4
481935,863317,4567707,2
481936,863327,4654037,3
481937,863334,4610872,2
481938,863344,4668092,3
481939,863349,4581762,2
481940,863358,4624927,2
481941,863358,4682147,3
481942,863369,4696203,1
481943,863377,4595818,4
481944,863378,4710258,3
481945,863379,4638982,3
481946,863385,4724314,4
481947,863386,4566708,3
481948,863398,4653038,3
481949,863403,4609873,3
481950,863414,4667093,3
481951,863418,4580763,2
481952,863427,4623928,2
481953,863428,4681148,3
481954,863440,4695204,3
481955,863447,4594819,3
481956,863449,4637983,3
481957,863449,4709259,3
481958,863455,4565709,3
481959,863456,4723315,3
481960,863468,4652039,2
481961,863473,4608874,3
481962,863484,4666094,3
481963,863487,4579764,2
481964,863497,4622929,2
481965,863498,4680150,3
481966,863510,4694205,3
481967,863516,4593820,3
481968,863519,4636984,4
481969,863520,4708261,3
481970,863524,4564710,3
481971,863527,4722316,3
481972,863538,4651040,3
481973,863543,4607875,3
481974,863555,4665095,3
481975,863556,4578765,2
481976,863567,4621930,2
481977,863569,4679151,4
481978,863581,4693206,3
481979,863585,4592821,3
481980,863588,4635985,2
481981,863590,4707262,3
481982,863593,4563711,4
481984,863608,4650041,3
481985,863612,4606876,2
481986,863625,4577766,1
481987,863625,4664096,3
481988,863636,4620931,3
481989,863639,4678152,3
481990,863651,4692207,3
481991,863655,4591822,3
481992,863658,4634986,2
481993,863661,4706263,3
481994,863662,4562712,2
481996,863678,4649042,3
481997,863682,4605877,3
481998,863694,4576767,2
481999,863695,4663097,3
482000,863706,4619932,3
482001,863710,4677153,3
482002,863722,4691208,3
482003,863724,4590823,3
482004,863728,4633987,2
482006,863732,4705264,3
482007,863739,4719319,3
482008,863748,4648043,3
482009,863751,4604878,2
482010,863764,4575768,2
482011,863765,4662098,3
482012,863776,4618933,2
482013,863780,4676154,3
482014,863792,4690209,3
482015,863793,4589824,2
482016,863798,4632988,2
482017,863803,4704265,3
482018,863810,4718321,3
482019,863818,4647044,3
482020,863821,4603879,3
482021,863833,4574769,3
482022,863835,4661099,3
482023,863846,4617934,3
482024,863850,4675155,3
482025,863863,4588825,3
482026,863863,4689210,3
482027,863868,4631990,2
