"ID";"X_UTM";"Y_UTM";"LAND_USE"
489030;912438;4612284;3
489031;912447;4669538;3
489032;912453;4583157;3
489033;912461;4626347;3
489036;912481;4597220;3
489038;912483;4640411;3
489039;912501;4654475;3
489040;912507;4611284;3
489041;912518;4668539;3
489042;912522;4582157;3
489043;912531;4625348;3
489046;912551;4596221;3
489047;912552;4639412;3
489048;912571;4653475;3
489049;912577;4610285;3
489050;912588;4667539;3
489051;912591;4581158;3
489052;912601;4624348;3
489054;912614;4695667;4
489055;912620;4595221;3
489056;912622;4638412;3
489057;912642;4652476;3
489058;912647;4609285;3
489059;912658;4666540;3
489060;912660;4580158;3
489061;912671;4623349;3
489063;912684;4694668;3
489064;912690;4594222;3
489065;912692;4637413;3
489066;912712;4651476;3
489067;912716;4608285;3
489068;912728;4665540;3
489070;912741;4622349;3
489071;912743;4679604;3
489072;912755;4693668;3
489073;912759;4593222;1
489074;912762;4636413;3
489075;912782;4650477;3
489076;912786;4607286;3
489078;912799;4664541;3
489079;912810;4621350;3
489080;912813;4678605;3
489081;912825;4692669;3
489082;912828;4592223;1
489083;912832;4635413;3
489084;912852;4649477;3
489085;912855;4606286;3
489086;912869;4663541;3
489087;912880;4620350;3
489088;912884;4677605;3
489089;912896;4691669;3
489090;912898;4591223;3
489091;912902;4634414;3
489092;912922;4648478;3
489093;912925;4605287;3
489094;912939;4662542;3
489095;912950;4619350;3
489096;912954;4676606;3
489097;912967;4590223;3
489098;912967;4690669;3
489099;912972;4633414;3
489100;912992;4647478;4
489101;912994;4604287;3
489102;913009;4661542;3
489103;913019;4618351;3
489104;913025;4675606;3
489105;913036;4589224;3
489106;913037;4689670;3
489107;913042;4632415;3
489108;913062;4646479;2
489109;913064;4603287;3
489110;913080;4660543;3
489111;913089;4617351;3
489112;913095;4674606;3
489113;913106;4588224;3
489114;913108;4688670;3
489115;913112;4631415;3
489116;913132;4645479;3
489117;913134;4602288;3
489118;913150;4659543;3
489119;913159;4616352;3
489120;913165;4673607;3
489121;913175;4587225;3
489122;913178;4687671;3
489123;913182;4630416;3
489125;913202;4644479;3
489126;913203;4601288;3
489127;913220;4658543;3
489128;913228;4615352;3
489129;913236;4672607;3
489130;913244;4586225;4
489131;913249;4686671;3
489132;913252;4629416;3
489134;913272;4600289;3
489135;913272;4643480;1
489136;913290;4657544;3
489137;913298;4614353;3
489138;913306;4671608;3
489139;913314;4585225;3
489140;913319;4685672;3
489141;913321;4628416;3
489143;913342;4599289;3
489144;913342;4642480;3
489145;913360;4656544;3
489146;913368;4613353;3
489147;913376;4670608;3
489148;913383;4584226;3
489149;913390;4684672;3
489150;913391;4627417;3
489153;913411;4598290;3
489154;913412;4641481;3
489155;913431;4655545;3
489156;913437;4612353;3
489157;913447;4669609;3
489158;913452;4583226;3
489160;913461;4626417;3
489162;913481;4597290;3
489163;913482;4640481;3
489164;913501;4654545;3
489165;913507;4611354;3
489166;913517;4668609;3
489167;913522;4582226;3
489168;913531;4625418;3
489169;913531;4682673;3
489171;913550;4596290;3
489172;913552;4639482;3
489173;913571;4653546;3
489174;913577;4610354;3
489175;913587;4667610;3
489176;913591;4581227;3
489177;913601;4624418;3
489178;913601;4681674;3
489179;913613;4695738;4
489180;913620;4595291;3
489181;913622;4638482;3
489182;913641;4652546;3
489183;913646;4609355;3
489184;913658;4666610;3
489185;913660;4580227;4
489186;913670;4623419;3
489187;913672;4680674;3
489188;913684;4694738;4
489189;913689;4594291;3
489190;913692;4637482;3
489191;913711;4651546;3
489192;913716;4608355;3
489193;913728;4665611;3
489195;913740;4622419;3
489197;913754;4693739;3
489198;913759;4593292;3
489199;913762;4636483;3
489200;913781;4650547;3
489201;913785;4607355;3
489202;913798;4664611;3
489203;913810;4621419;3
489204;913813;4678675;3
489205;913825;4692739;5
489206;913828;4592292;3
489207;913832;4635483;3
489208;913851;4649547;4
489209;913855;4606356;4
489210;913869;4663611;3
489211;913880;4620420;3
489212;913883;4677675;3
489213;913896;4691740;3
489214;913897;4591292;3
489215;913902;4634484;3
489216;913921;4648548;3
489217;913925;4605356;1
489218;913939;4662612;3
489219;913949;4619420;3
489220;913954;4676676;3
489221;913966;4690740;3
489222;913967;4590293;3
489223;913972;4633484;3
489224;913992;4647548;3
489225;913994;4604357;3
489226;914009;4661612;3
489227;914019;4618421;3
489229;914036;4589293;3
489230;914037;4689741;3
489231;914042;4632485;3
489232;914062;4646549;3
489233;914064;4603357;2
489234;914079;4660613;3
489235;914089;4617421;3
489237;914105;4588293;3
489238;914107;4688741;3
489239;914111;4631485;3
489241;914132;4645549;3
489242;914133;4602357;1
489243;914149;4659613;3
489244;914158;4616421;3
489245;914165;4673677;3
489246;914175;4587294;3
489247;914178;4687741;3
489248;914181;4630485;3
489250;914202;4644550;3
489251;914203;4601358;3
489252;914220;4658614;3
489253;914228;4615422;3
489254;914235;4672678;3
489255;914244;4586294;3
489256;914248;4686742;3
489257;914251;4629486;3
489259;914272;4600358;3
489260;914272;4643550;3
489261;914290;4657614;3
489262;914298;4614422;3
489263;914306;4671678;3
489264;914313;4585295;4
489265;914319;4685742;3
489266;914321;4628486;3
489268;914342;4599359;1
489269;914342;4642550;3
489270;914360;4656614;3
489271;914367;4613423;2
489272;914376;4670679;3
489273;914383;4584295;3
489274;914390;4684743;3
489275;914391;4627487;3
489277;914411;4598359;3
489278;914412;4641551;2
489279;914430;4655615;3
489280;914437;4612423;3
489281;914446;4669679;3
489282;914452;4583295;3
489283;914460;4683743;3
489284;914461;4626487;3
489286;914480;4597359;1
489287;914482;4640551;3
489288;914500;4654615;3
489289;914507;4611423;3
489290;914517;4668680;3
489291;914521;4582296;3
489292;914530;4625487;3
489293;914531;4682744;3
489295;914550;4596360;3
489296;914552;4639552;3
489297;914571;4653616;3
489298;914576;4610424;3
489299;914587;4667680;3
489300;914590;4581296;1
489301;914600;4624488;3
489302;914601;4681744;3
489303;914613;4695808;4
489304;914619;4595360;3
489305;914622;4638552;2
489306;914641;4652616;3
489307;914646;4609424;3
489308;914657;4666680;3
489309;914660;4580296;4
489310;914670;4623488;3
489311;914671;4680745;3
489312;914683;4694809;4
489313;914689;4594361;3
489314;914692;4637552;3
489315;914711;4651617;3
489316;914715;4608425;3
489317;914728;4665681;3
489319;914740;4622489;3
489321;914754;4693809;4
489322;914758;4593361;3
489323;914761;4636553;3
489324;914781;4650617;3
489325;914785;4607425;3
489326;914798;4664681;3
489327;914809;4621489;3
489328;914812;4678745;3
489329;914825;4692810;3
489330;914828;4592361;3
489331;914831;4635553;3
489332;914851;4649617;3
489333;914855;4606425;1
489334;914868;4663682;3
489335;914879;4620490;3
489336;914883;4677746;3
489337;914895;4691810;3
489338;914897;4591362;3
489339;914901;4634554;3
489340;914921;4648618;3
489341;914924;4605426;3
489342;914938;4662682;3
489343;914949;4619490;3
489344;914953;4676746;3
489345;914966;4590362;3
489346;914966;4690811;3
489347;914971;4633554;3
489348;914991;4647618;3
489349;914994;4604426;3
489350;915009;4661683;2
489351;915019;4618490;3
489353;915036;4589362;3
489355;915041;4632554;3
489356;915061;4646619;3
489357;915063;4603427;2
489358;915079;4660683;3
489359;915088;4617491;3
489360;915094;4674747;3
489361;915105;4588363;3
489363;915111;4631555;3
489365;915131;4645619;3
489366;915133;4602427;1
489367;915149;4659683;3
489368;915158;4616491;3
489369;915164;4673748;3
489370;915174;4587363;3
489372;915181;4630555;3
489374;915201;4644620;3
489375;915202;4601427;1
489376;915219;4658684;3
489377;915228;4615491;3
489378;915235;4672748;3
489379;915244;4586364;3
489381;915251;4629556;3
489383;915271;4643620;3
489384;915272;4600428;1
489385;915289;4657684;3
489386;915297;4614492;1
489387;915305;4671749;3
489388;915313;4585364;3
489389;915319;4685813;3
489390;915321;4628556;3
489392;915341;4599428;3
489393;915341;4642620;3
489394;915360;4656685;3
489395;915367;4613492;1
489396;915376;4670749;3
489397;915382;4584364;3
489398;915389;4684813;3
489399;915390;4627556;3
489401;915411;4598428;3
489402;915411;4641621;2
489403;915430;4655685;3
489404;915437;4612493;1
489405;915446;4669749;3
489406;915452;4583365;2
489407;915460;4626557;3
489408;915460;4683814;3
489410;915480;4597429;1
489411;915481;4640621;3
489412;915500;4654685;3
489413;915506;4611493;3
489414;915516;4668750;3
489415;915521;4582365;3
489416;915530;4625557;3
489417;915530;4682814;3
489419;915550;4596429;3
489420;915551;4639622;3
489421;915570;4653686;3
489422;915576;4610493;3
489423;915587;4667750;3
489424;915590;4581365;1
489425;915600;4624558;3
489426;915601;4681815;3
489428;915619;4595430;3
489429;915621;4638622;3
489430;915640;4652686;3
489431;915645;4609494;3
489432;915657;4666751;3
489433;915659;4580366;4
489434;915670;4623558;3
489436;915683;4694879;4
489437;915688;4594430;3
489438;915691;4637622;3
489439;915710;4651687;3
489440;915715;4608494;4
489441;915727;4665751;3
489443;915739;4622558;3
489445;915753;4693880;3
489446;915758;4593430;3
489447;915761;4636623;3
489448;915780;4650687;3
489449;915785;4607495;4
489450;915797;4664752;3
489451;915809;4621559;3
489452;915812;4678816;3
489453;915824;4692880;3
489454;915827;4592431;3
489455;915831;4635623;3
489456;915851;4649688;3
489457;915854;4606495;3
489458;915868;4663752;2
489459;915879;4620559;3
489460;915882;4677816;3
489461;915895;4691881;3
489462;915897;4591431;3
489463;915901;4634624;3
489464;915921;4648688;3
489465;915924;4605495;3
489466;915938;4662752;2
489467;915949;4619560;3
489468;915953;4676817;3
489470;915966;4590431;3
489471;915971;4633624;3
489472;915991;4647688;3
489473;915993;4604496;1
489474;916008;4661753;3
489475;916018;4618560;3
489476;916023;4675817;3
489477;916035;4589432;3
489479;916041;4632624;3
489480;916061;4646689;3
489481;916063;4603496;3
489482;916078;4660753;2
489483;916088;4617560;3
489484;916094;4674818;3
489485;916105;4588432;3
489487;916111;4631625;3
489489;916131;4645689;3
489490;916132;4602496;3
489491;916149;4659754;3
489492;916158;4616561;3
489493;916164;4673818;3
489494;916174;4587432;3
489496;916180;4630625;3
489498;916201;4644690;3
489499;916202;4601497;1
489500;916219;4658754;3
489501;916227;4615561;3
489502;916234;4672818;3
489503;916243;4586433;5
489505;916250;4629626;3
489507;916271;4600497;1
489508;916271;4643690;3
489509;916289;4657754;3
489510;916297;4614562;4
489511;916305;4671819;3
489512;916313;4585433;3
489513;916318;4685883;3
489514;916320;4628626;3
489516;916341;4599498;3
489517;916341;4642690;3
489518;916359;4656755;2
489519;916367;4613562;2
489520;916375;4670819;3
489521;916382;4584434;3
489522;916389;4684884;3
489523;916390;4627626;3
489525;916410;4598498;3
489526;916411;4641691;3
489527;916429;4655755;3
489528;916436;4612562;4
489529;916445;4669820;3
489530;916451;4583434;3
489531;916459;4683884;3
489532;916460;4626627;3
489534;916480;4597498;3
489535;916481;4640691;3
489536;916500;4654756;2
489537;916506;4611563;3
489538;916516;4668820;3
489539;916520;4582434;1
489540;916530;4625627;3
489541;916530;4682885;3
489543;916549;4596499;3
489544;916551;4639692;3
489545;916570;4653756;3
489546;916576;4610563;3
489547;916586;4667821;3
489548;916590;4581435;1
489549;916599;4624627;3
489552;916619;4595499;3
489553;916621;4638692;3
489554;916640;4652756;3
489555;916645;4609563;1
489556;916656;4666821;3
489557;916659;4580435;1
489558;916669;4623628;3
489560;916682;4694950;4
489561;916688;4594499;3
489562;916691;4637692;3
489563;916710;4651757;3
489564;916715;4608564;3
489565;916727;4665821;3
489567;916739;4622628;3
489569;916753;4693951;3
489570;916757;4593500;3
489571;916761;4636693;3
489572;916780;4650757;3
489573;916784;4607564;3
489574;916797;4664822;3
489575;916809;4621629;3
489578;916827;4592500;3
489579;916831;4635693;2
489580;916850;4649758;3
489581;916854;4606564;3
489582;916867;4663822;2
489583;916878;4620629;3
489584;916882;4677887;3
489586;916896;4591500;3
489587;916901;4634693;3
489588;916920;4648758;3
489589;916923;4605565;3
489590;916938;4662823;1
489591;916948;4619629;1
489592;916952;4676887;3
489594;916966;4590501;1
489595;916970;4633694;3
489596;916990;4647758;3
489597;916993;4604565;3
489598;917008;4661823;3
489599;917018;4618630;3
489600;917023;4675888;5
489601;917035;4589501;3
489603;917040;4632694;3
489604;917060;4646759;3
489605;917062;4603566;3
489606;917078;4660823;4
489607;917088;4617630;3
489608;917093;4674888;3
489609;917104;4588501;3
489611;917110;4631695;3
489613;917130;4645759;3
489614;917132;4602566;3
489615;917148;4659824;3
489616;917157;4616630;2
489617;917164;4673888;3
489618;917174;4587502;3
489620;917180;4630695;3
489622;917200;4644760;3
489623;917202;4601566;3
489624;917218;4658824;3
489625;917227;4615631;1
489626;917234;4672889;3
489627;917243;4586502;3
489629;917250;4629695;3
489631;917270;4643760;5
489632;917271;4600567;1
489633;917289;4657825;3
489634;917297;4614631;1
489635;917304;4671889;3
489636;917312;4585503;3
489638;917320;4628696;3
489640;917340;4599567;1
489641;917341;4642760;3
489642;917359;4656825;3
489643;917366;4613632;1
489644;917375;4670890;3
489645;917382;4584503;3
489647;917390;4627696;3
489649;917410;4598567;3
489650;917411;4641761;3
489651;917429;4655825;3
489652;917436;4612632;1
489653;917445;4669890;3
489654;917451;4583503;3
489655;917459;4626697;3
489656;917459;4683955;3
489658;917479;4597568;3
489659;917481;4640761;3
489660;917499;4654826;3
489661;917506;4611632;3
489662;917515;4668890;3
489663;917520;4582504;1
489664;917529;4625697;3
489665;917529;4682955;3
489667;917549;4596568;3
489668;917550;4639762;3
489669;917569;4653826;3
489670;917575;4610633;3
489671;917586;4667891;3
489672;917589;4581504;2
489673;917599;4624697;3
489674;917600;4681956;3
489676;917618;4595568;4
489677;917620;4638762;3
489678;917639;4652827;3
489679;917645;4609633;1
489680;917656;4666891;3
489681;917659;4580504;4
489682;917669;4623698;3
489685;917688;4594569;3
489686;917690;4637762;3
489687;917710;4651827;3
489688;917714;4608633;2
489689;917726;4665892;3
489691;917739;4622698;4
489693;917753;4694021;3
489694;917757;4593569;3
489695;917760;4636763;3
489696;917780;4650827;3
489697;917784;4607634;3
489698;917797;4664892;3
489699;917808;4621698;3
489702;917827;4592569;3
489703;917830;4635763;3
489704;917850;4649828;3
489705;917854;4606634;4
489706;917867;4663892;3
489707;917878;4620699;4
489710;917896;4591570;3
489711;917900;4634763;3
489712;917920;4648828;1
489713;917923;4605634;4
489714;917937;4662893;3
489715;917948;4619699;1
489716;917952;4676958;3
489718;917965;4590570;3
489719;917970;4633764;3
489720;917990;4647828;3
489721;917993;4604635;4
489722;918007;4661893;3
489723;918018;4618699;3
489724;918022;4675958;3
489725;918035;4589570;3
489727;918040;4632764;3
489728;918060;4646829;3
489729;918062;4603635;3
489730;918078;4660894;3
489731;918087;4617700;3
489732;918093;4674958;3
489733;918104;4588571;1
489735;918110;4631764;3
489737;918130;4645829;3
489738;918132;4602635;1
489739;918148;4659894;3
489740;918157;4616700;2
489741;918163;4673959;3
489742;918173;4587571;3
489744;918180;4630765;3
489746;918200;4644830;3
489747;918201;4601636;3
489748;918218;4658894;3
489749;918227;4615700;1
489750;918234;4672959;3
489751;918243;4586571;3
489753;918250;4629765;3
489755;918270;4643830;3
489756;918271;4600636;1
489757;918288;4657895;2
489758;918296;4614701;1
489759;918304;4671960;3
489760;918312;4585572;1
489762;918319;4628766;3
489764;918340;4599636;1
489765;918340;4642830;3
489766;918358;4656895;2
489767;918366;4613701;1
489768;918374;4670960;3
489769;918381;4584572;3
489771;918389;4627766;3
489773;918410;4598637;3
489774;918410;4641831;3
489775;918429;4655896;3
489776;918436;4612702;1
489777;918445;4669960;3
489778;918451;4583572;3
489780;918459;4626766;3
489782;918479;4597637;2
489783;918480;4640831;3
489784;918499;4654896;3
489785;918505;4611702;2
489786;918515;4668961;3
489787;918520;4582573;1
489788;918529;4625767;3
489791;918549;4596638;1
489792;918550;4639831;3
489793;918569;4653896;3
489794;918575;4610702;3
489795;918585;4667961;3
489796;918589;4581573;2
489797;918599;4624767;3
489800;918618;4595638;1
489801;918620;4638832;3
489802;918639;4652897;3
489803;918644;4609703;3
489804;918656;4666962;3
489805;918658;4580573;1
489806;918668;4623767;3
489809;918687;4594638;4
489810;918690;4637832;3
489811;918709;4651897;3
489812;918714;4608703;3
489813;918726;4665962;3
489815;918738;4622768;3
489818;918757;4593639;3
489819;918760;4636833;3
489820;918779;4650897;3
489821;918784;4607703;3
489822;918796;4664962;3
489823;918808;4621768;3
489826;918826;4592639;3
489827;918830;4635833;3
489828;918849;4649898;3
489829;918853;4606704;3
489830;918867;4663963;3
489831;918878;4620768;3
489834;918896;4591639;3
489835;918900;4634833;5
489836;918920;4648898;3
489837;918923;4605704;3
489838;918937;4662963;3
489839;918947;4619769;3
489840;918952;4677028;3
489842;918965;4590639;3
489843;918970;4633834;3
489844;918990;4647899;3
489845;918992;4604704;3
489846;919007;4661963;3
489847;919017;4618769;1
489848;919022;4676028;3
489849;919034;4589640;3
489851;919040;4632834;3
489853;919060;4646899;3
489854;919062;4603705;3
489855;919077;4660964;3
489856;919087;4617769;1
489857;919092;4675029;3
489858;919104;4588640;3
489860;919109;4631834;3
489862;919130;4645899;3
489863;919131;4602705;3
489864;919147;4659964;3
489865;919157;4616770;2
489866;919163;4674029;3
489867;919173;4587640;3
489869;919179;4630835;3
489871;919200;4644900;3
489872;919201;4601705;3
489873;919218;4658965;3
489874;919226;4615770;1
489875;919233;4673030;3
489876;919242;4586641;1
489878;919249;4629835;3
489880;919270;4600706;3
489881;919270;4643900;3
489882;919288;4657965;2
489883;919296;4614771;1
489884;919304;4672030;3
489885;919312;4585641;1
489887;919319;4628835;3
489889;919340;4599706;1
489890;919340;4642900;3
489891;919358;4656965;3
489892;919366;4613771;1
489893;919374;4671030;3
489894;919381;4584641;1
489896;919389;4627836;3
489898;919409;4598706;2
489899;919410;4641901;3
489900;919428;4655966;3
489901;919435;4612771;1
489902;919444;4670031;2
489903;919450;4583642;2
489905;919459;4626836;3
489907;919479;4597707;1
489908;919480;4640901;3
489909;919498;4654966;3
489910;919505;4611772;4
489911;919515;4669031;3
489912;919519;4582642;2
489914;919529;4625836;3
489916;919548;4596707;1
489917;919550;4639901;3
489918;919569;4653966;3
489919;919574;4610772;1
489920;919585;4668032;3
489921;919589;4581642;2
489922;919598;4624837;3
489925;919618;4595707;2
489926;919620;4638902;3
489927;919639;4652967;3
489928;919644;4609772;4
489929;919655;4667032;3
489930;919658;4580643;4
489931;919668;4623837;3
489934;919687;4594708;2
489935;919690;4637902;3
489936;919709;4651967;3
489937;919714;4608773;3
489938;919726;4666032;2
489940;919738;4622838;3
489943;919756;4593708;2
489944;919760;4636903;3
489945;919779;4650968;3
489946;919783;4607773;3
489947;919796;4665033;3
489948;919808;4621838;3
489951;919826;4592708;3
489952;919830;4635903;3
489953;919849;4649968;3
489954;919853;4606773;2
489955;919866;4664033;3
489956;919877;4620838;3
489957;919881;4678098;3
489959;919895;4591709;2
489960;919899;4634903;3
489961;919919;4648968;3
489962;919922;4605774;1
489963;919936;4663033;3
489964;919947;4619839;3
489965;919951;4677098;3
489967;919965;4590709;2
489968;919969;4633904;3
489970;919989;4647969;3
489971;919992;4604774;1
489972;920007;4662034;3
489973;920017;4618839;3
489974;920022;4676099;3
489975;920034;4589709;3
489977;920039;4632904;3
489979;920059;4646969;3
489980;920061;4603774;1
489981;920077;4661034;3
489982;920087;4617839;3
489983;920092;4675099;3
489984;920103;4588709;3
489986;920109;4631904;3
489988;920129;4645969;3
489989;920131;4602774;3
489990;920147;4660034;3
489991;920156;4616840;3
489992;920162;4674100;3
489993;920173;4587710;3
489995;920179;4630905;3
489997;920199;4644970;5
489998;920201;4601775;3
489999;920217;4659035;3
490000;920226;4615840;3
490001;920233;4673100;3
490002;920242;4586710;1
490004;920249;4629905;3
490006;920269;4643970;3
490007;920270;4600775;3
490008;920288;4658035;3
490009;920296;4614840;1
490010;920303;4672100;3
490011;920311;4585710;1
490013;920319;4628905;3
490015;920339;4599775;3
490016;920339;4642970;3
490017;920358;4657036;3
490018;920365;4613841;1
490019;920374;4671101;3
490020;920381;4584711;2
490022;920389;4627906;3
490024;920409;4598776;3
490025;920409;4641971;3
490026;920428;4656036;3
490027;920435;4612841;1
490028;920444;4670101;3
490029;920450;4583711;1
490030;920458;4626906;3
490033;920478;4597776;4
490034;920479;4640971;3
490035;920498;4655036;3
490036;920505;4611841;1
490037;920514;4669101;3
490038;920519;4582711;2
490039;920528;4625906;3
490042;920548;4596776;3
490043;920549;4639971;3
490044;920568;4654037;3
490045;920574;4610841;3
490046;920585;4668102;3
490047;920588;4581712;2
490048;920598;4624907;3
490051;920617;4595777;1
490052;920619;4638972;3
490053;920638;4653037;3
490054;920644;4609842;3
490055;920655;4667102;3
490056;920658;4580712;1
490057;920668;4623907;3
490060;920687;4594777;2
490061;920689;4637972;3
490062;920708;4652037;3
490063;920713;4608842;3
490064;920725;4666103;3
490066;920738;4622907;3
490069;920756;4593777;2
490070;920759;4636972;3
490072;920779;4651038;3
490073;920783;4607842;1
490074;920796;4665103;2
490075;920807;4621908;3
490078;920826;4592778;2
490079;920829;4635973;3
490081;920849;4650038;3
490082;920853;4606843;1
490083;920866;4664103;3
490084;920877;4620908;3
490085;920880;4678169;3
490087;920895;4591778;2
490088;920899;4634973;3
490090;920919;4649038;3
490091;920922;4605843;2
490092;920936;4663104;3
490093;920947;4619908;3
490094;920951;4677169;3
490096;920964;4590778;1
490097;920969;4633973;3
490099;920989;4648039;3
490100;920992;4604843;2
490101;921006;4662104;3
490102;921016;4618909;3
490103;921021;4676169;3
490104;921034;4589779;1
490106;921039;4632974;3
490108;921059;4647039;3
490109;921061;4603844;4
490110;921077;4661104;2
490111;921086;4617909;3
490112;921092;4675170;3
490113;921103;4588779;1
490115;921109;4631974;3
490117;921129;4646039;3
490118;921131;4602844;3
490119;921147;4660105;3
490120;921156;4616909;3
490121;921162;4674170;3
490122;921172;4587779;1
490124;921179;4630974;3
490126;921199;4645040;3
490127;921200;4601844;1
490128;921217;4659105;3
490129;921226;4615910;3
490130;921233;4673170;3
490131;921242;4586779;1
490133;921249;4629975;3
490135;921269;4644040;3
490136;921270;4600845;3
490137;921287;4658105;3
490138;921295;4614910;3
490139;921303;4672171;3
490140;921311;4585780;1
490142;921318;4628975;3
490144;921339;4599845;3
490145;921339;4643040;3
490146;921357;4657106;3
490147;921365;4613910;4
490148;921373;4671171;3
490149;921380;4584780;2
490151;921388;4627975;3
490153;921409;4598845;3
490154;921409;4642041;3
490155;921428;4656106;3
490156;921435;4612910;2
490157;921444;4670171;3
490158;921450;4583780;2
490160;921458;4626976;3
490162;921478;4597846;3
490163;921479;4641041;3
490164;921498;4655106;3
490165;921504;4611911;3
490166;921514;4669172;3
490167;921519;4582781;2
490168;921528;4625976;3
490171;921548;4596846;3
490172;921549;4640041;3
490173;921568;4654107;3
490174;921574;4610911;3
490175;921584;4668172;3
490176;921588;4581781;2
490177;921598;4624976;3
490180;921617;4595846;3
490181;921619;4639042;3
490182;921638;4653107;3
490183;921643;4609911;3
490184;921655;4667172;3
490186;921667;4623977;3
490189;921686;4594846;2
490190;921689;4638042;3
490192;921708;4652107;3
490193;921713;4608912;3
490194;921725;4666173;3
490195;921737;4622977;3
490198;921756;4593847;1
490199;921759;4637042;3
490201;921778;4651108;3
490202;921783;4607912;3
490203;921795;4665173;3
490204;921807;4621977;3
490207;921825;4592847;2
490208;921829;4636043;3
490210;921848;4650108;3
490211;921852;4606912;3
490212;921865;4664174;3
490213;921877;4620978;3
490216;921895;4591847;2
490217;921899;4635043;3
490219;921918;4649108;3
490220;921922;4605913;4
490221;921936;4663174;3
490222;921946;4619978;3
490225;921964;4590848;2
490226;921969;4634043;3
490228;921989;4648109;3
490229;921991;4604913;1
490230;922006;4662174;2
490231;922016;4618978;3
490232;922021;4676240;3
490233;922033;4589848;1
490235;922039;4633044;3
490237;922059;4647109;3
490238;922061;4603913;2
490239;922076;4661175;1
490240;922086;4617979;3
490241;922091;4675240;5
490242;922103;4588848;1
490244;922109;4632044;3
490246;922129;4646109;3
490247;922130;4602914;1
490248;922146;4660175;2
490249;922156;4616979;3
490250;922162;4674240;3
490251;922172;4587848;1
490253;922178;4631044;3
490255;922199;4645110;3
490256;922200;4601914;1
490257;922217;4659175;3
490258;922225;4615979;3
490259;922232;4673241;3
490260;922241;4586849;2
490262;922248;4630045;3
490264;922269;4600914;3
490265;922269;4644110;3
490266;922287;4658176;3
490267;922295;4614980;3
490268;922303;4672241;3
490269;922311;4585849;2
490271;922318;4629045;3
490273;922339;4599914;3
490274;922339;4643110;3
490275;922357;4657176;5
490276;922365;4613980;3
490277;922373;4671241;3
490278;922380;4584849;2
490280;922388;4628045;3
490282;922408;4598915;3
490283;922409;4642111;3
490284;922427;4656176;3
490285;922434;4612980;4
490286;922443;4670242;3
490287;922449;4583850;2
490289;922458;4627046;3
490291;922478;4597915;3
490292;922479;4641111;3
490293;922497;4655177;3
490294;922504;4611980;2
490295;922514;4669242;3
490296;922519;4582850;2
490298;922528;4626046;3
490300;922547;4596915;3
490301;922549;4640111;3
490302;922568;4654177;3
490303;922574;4610981;3
490304;922584;4668242;3
490305;922588;4581850;2
490306;922597;4625046;3
490309;922617;4595916;3
490310;922619;4639112;3
490311;922638;4653177;3
490312;922643;4609981;3
490313;922654;4667243;1
490315;922667;4624046;3
490318;922686;4594916;2
490319;922689;4638112;3
490321;922708;4652178;3
490322;922713;4608981;3
490323;922725;4666243;3
490324;922737;4623047;3
490327;922756;4593916;1
490328;922759;4637112;3
490330;922778;4651178;3
490331;922782;4607982;3
490332;922795;4665243;3
490333;922807;4622047;1
490336;922825;4592916;2
490337;922829;4636113;3
490339;922848;4650178;3
490340;922852;4606982;3
490341;922865;4664244;3
490342;922876;4621047;3
490345;922894;4591917;1
490346;922899;4635113;3
490348;922918;4649179;3
490349;922921;4605982;2
490350;922935;4663244;3
490351;922946;4620048;3
490354;922964;4590917;2
490355;922968;4634113;3
490357;922988;4648179;3
490358;922991;4604982;2
490359;923006;4662244;3
490360;923016;4619048;3
490362;923033;4589917;1
490364;923038;4633114;3
490366;923058;4647179;3
490367;923061;4603983;4
490368;923076;4661245;2
490369;923086;4618048;3
490370;923091;4675310;3
490371;923102;4588918;2
490373;923108;4632114;3
490375;923128;4646179;2
490376;923130;4602983;1
490377;923146;4660245;3
490378;923155;4617049;3
490379;923161;4674311;3
490380;923172;4587918;1
490382;923178;4631114;3
490384;923198;4645180;3
490385;923200;4601983;3
490386;923216;4659245;3
490387;923225;4616049;3
490388;923232;4673311;3
490389;923241;4586918;2
490391;923248;4630114;3
490393;923268;4644180;2
490394;923269;4600984;3
490395;923287;4658246;3
490396;923295;4615049;2
490397;923302;4672311;3
490398;923310;4585918;2
490400;923318;4629115;3
490402;923338;4643180;4
490403;923339;4599984;3
490404;923357;4657246;3
490405;923364;4614049;3
490406;923373;4671312;3
490407;923380;4584919;2
490409;923388;4628115;3
490411;923408;4598984;3
490412;923408;4642181;1
490413;923427;4656246;3
490414;923434;4613050;1
490415;923443;4670312;3
490416;923449;4583919;1
490417;923457;4627115;3
490420;923478;4597984;3
490421;923478;4641181;2
490422;923497;4655247;3
490423;923504;4612050;2
490424;923513;4669312;3
490425;923518;4582919;1
490426;923527;4626116;3
490429;923547;4596985;3
490430;923548;4640181;3
490431;923567;4654247;5
490432;923573;4611050;1
490433;923584;4668313;3
490434;923588;4581919;4
490435;923597;4625116;3
490438;923616;4595985;4
490439;923618;4639182;5
490441;923637;4653247;3
490442;923643;4610051;1
490443;923654;4667313;3
490445;923667;4624116;3
490448;923686;4594985;3
490449;923688;4638182;3
490451;923708;4652248;3
490452;923712;4609051;3
490453;923724;4666313;3
490454;923737;4623117;3
490457;923755;4593986;1
490458;923758;4637182;3
490460;923778;4651248;3
490461;923782;4608051;3
490462;923795;4665314;3
490463;923806;4622117;3
490466;923825;4592986;1
