"ID";"IDPARCELA";"DANYSEVER";"DANYMITJA";"DANYPETIT"
336612;200598;0;0;0
336613;200581;0;0;0
336621;200185;0;0;0
336623;200153;0;0;0
336624;200135;0;0;0
336626;200095;0;0;0
336630;200041;0;0;0
336631;200035;0;0;0
336650;41218;0;0;0
336651;41206;0;0;0
336677;40744;0;0;0
336685;40637;0;0;0
336686;40627;0;0;0
336689;40391;0;0;0
336697;40355;0;0;0
336698;40343;0;0;0
336706;40297;0;0;0
336707;40264;0;0;0
336708;40252;0;0;0
336709;40242;0;0;0
336723;180471;0;0;0
336764;180047;0;0;0
336767;21840;0;0;0
336768;21837;0;0;0
336770;21821;0;0;0
336774;21792;0;0;0
336783;21672;0;0;0
336794;21618;0;0;0
336805;21314;6;6;6
336808;21290;0;2;2
336810;21274;0;0;0
336811;21266;0;2;25
336813;21241;0;0;0
336814;21232;0;0;0
336816;21202;0;0;0
336817;21189;0;0;0
336818;20963;0;0;0
336819;20951;0;0;0
336823;20887;0;0;0
336825;20862;0;0;0
336826;20850;0;0;0
336832;20783;0;0;0
336833;20771;0;0;0
336836;20740;0;0;0
336838;20563;0;0;0
336863;20387;0;0;0
336978;161571;0;0;0
336980;161572;0;0;0
336984;161573;0;0;0
336985;161006;0;0;0
336990;161007;0;0;0
336992;161008;0;0;4
336994;161009;0;0;0
336998;161011;2;2;7
337000;161012;0;0;0
337040;160021;0;0;3
337047;160022;0;0;0
337049;191894;0;0;0
337056;191895;0;0;0
337058;191896;0;0;0
337060;191352;0;0;0
337062;191353;0;0;0
337070;191357;0;0;0
337072;191358;0;0;0
337075;191359;0;0;0
337080;190809;0;0;0
337089;190810;0;0;0
337092;190811;0;0;0
337096;190414;0;0;0
337098;190415;0;0;0
337115;422488;0;0;0
337116;422478;0;0;0
337123;422449;0;0;0
337174;421410;0;0;0
337214;420154;0;0;0
337224;261132;0;0;0
337226;260816;0;0;0
337257;260206;0;0;0
337291;11186;0;0;0
337293;11157;0;0;0
337295;11133;0;0;0
337296;11115;0;0;0
337298;11091;0;0;0
337301;10824;0;0;0
337305;10808;0;0;0
337307;10795;0;0;0
337308;10785;0;0;0
337310;201137;0;0;0
337313;201100;0;0;0
337314;201083;0;0;0
337315;201065;0;0;0
337317;201032;0;0;0
337319;200790;0;0;0
337323;200724;0;0;0
337325;200684;0;0;0
337328;200622;0;0;0
337329;200599;0;0;0
337332;200545;0;0;0
337333;200531;0;0;0
337338;200186;0;0;0
337340;200154;0;0;0
337345;200063;0;0;0
337346;200051;0;0;0
337349;200029;0;0;0
337407;40383;0;0;0
337412;40379;0;0;0
337413;40371;0;0;0
337414;40356;0;0;0
337426;40243;0;0;0
337481;180048;0;0;0
337483;300800;0;0;0
337487;21822;0;0;0
337488;21815;0;0;0
337491;21793;0;0;0
337496;21751;0;0;0
337508;21636;0;0;0
337522;21315;0;0;0
337529;21251;0;0;16
337530;21242;0;0;0
337532;21221;0;0;0
337533;21203;0;0;0
337535;20964;0;0;0
337541;20871;0;0;0
337544;20835;0;0;0
337555;20564;0;0;0
337559;20544;0;0;0
337573;20405;0;0;0
337581;20386;0;0;0
337599;20210;0;0;0
337612;20059;0;0;0
337672;162201;0;0;0
337703;161013;0;0;0
337709;161014;0;0;0
337713;161015;0;0;0
337725;160541;0;0;0
337756;160225;0;0;0
337758;160023;0;0;0
337762;160024;0;0;0
337773;191897;0;0;0
337775;191898;0;0;0
337776;191360;0;0;0
337778;191361;0;0;0
337780;191362;0;0;0
337782;191363;0;0;0
337787;191365;0;0;0
337791;191367;0;0;0
337795;190812;0;0;0
337803;190814;0;0;0
337808;190815;0;0;0
337833;422479;0;0;0
337849;422421;0;0;0
337905;420793;0;0;0
337934;420110;0;0;0
337935;420099;0;0;0
337940;261147;0;0;0
337942;260827;0;0;0
337947;260798;0;0;0
337948;260792;0;0;0
337996;11460;0;0;0
338006;11212;0;0;0
338007;11198;0;0;0
338011;11146;0;0;0
338012;11134;0;0;0
338016;10844;0;0;0
338018;10825;0;0;0
338022;10809;0;0;0
338024;201150;0;0;0
338025;201146;0;0;0
338027;201138;0;0;0
338028;201129;0;0;0
338029;201115;0;0;0
338030;201101;0;0;0
338034;201033;0;0;0
338035;200808;0;0;0
338036;200791;0;0;0
338040;200725;0;0;0
338041;200704;0;0;0
338049;200546;0;0;0
338050;200532;0;0;0
338052;200493;0;0;0
338056;200173;0;0;0
338057;200155;0;0;0
338061;200081;0;0;0
338110;40746;0;0;0
338113;40705;0;0;0
338123;40384;0;0;0
338129;40372;0;0;0
338131;40345;0;0;0
338132;40335;0;0;0
338133;40325;0;0;0
338197;180049;0;0;0
338199;300801;0;0;0
338200;300791;0;0;0
338201;300780;0;0;0
338202;300771;0;0;0
338205;21809;0;0;0
338206;21803;0;0;0
338219;21656;0;0;0
338225;21628;0;0;0
338229;21601;0;0;0
338231;21584;0;0;0
338240;21298;8;8;8
338244;21267;6;6;25
338249;21204;0;0;0
338250;21190;0;0;0
338252;20952;0;0;0
338253;20937;0;0;0
338260;20836;0;0;1
338262;20813;0;0;0
338265;20784;0;0;0
338266;20773;0;0;0
338268;20751;0;0;0
338412;161577;0;0;0
338414;161578;0;0;0
338416;161579;2;2;9
338418;161017;0;0;0
338424;161019;0;0;0
338426;161020;0;0;0
338432;161022;7;7;7
338434;161023;0;0;0
338449;160544;0;0;0
338474;160025;0;0;0
338476;160026;0;0;0
338478;160027;0;0;0
338482;191899;0;0;14
338487;191901;0;0;0
338490;191902;0;0;0
338492;191368;0;0;0
338501;191370;0;0;0
338503;191371;0;0;0
338505;191372;0;0;0
338513;190816;0;0;0
338524;190817;0;0;0
338549;422480;0;0;0
338565;422422;0;0;0
338571;422326;0;0;0
338579;422323;0;0;0
338650;420111;0;0;0
338651;420100;0;0;0
338722;11213;0;0;0
338724;11187;0;0;0
338725;11174;0;0;0
338726;11158;0;0;0
338727;11147;0;0;0
338730;11102;0;0;0
338740;201151;0;0;0
338741;201147;0;0;0
338742;201144;0;0;0
338744;201130;0;0;0
338745;201116;0;0;0
338750;201034;0;0;0
338752;200792;0;0;0
338754;200759;0;0;0
338763;200584;0;0;0
338765;200547;0;0;0
338766;200533;0;0;0
338774;200137;0;0;0
338775;200117;0;0;0
338778;200065;0;0;0
338800;41221;0;0;0
338801;41209;0;0;0
338802;41014;0;0;0
338840;40385;0;0;0
338847;40358;0;0;0
338848;40346;0;0;0
338849;40336;0;0;0
338859;40245;0;0;0
338918;300781;0;0;0
338919;300772;0;0;0
338920;300766;0;0;0
338921;21816;0;0;0
338922;21810;0;0;0
338925;21784;0;0;0
338927;21765;0;0;0
338931;21681;0;0;0
338948;21585;0;0;0
338957;21299;9;9;9
338958;21291;7;7;7
338960;21276;17;17;17
338961;21268;2;2;2
338963;21243;0;0;0
338964;21233;0;0;0
338966;21205;0;0;0
338967;21191;0;0;0
338970;20938;0;0;0
338976;20851;0;0;0
338981;20794;0;0;0
338982;20785;0;0;0
338986;20741;0;0;0
338987;20574;0;0;0
339005;20409;0;0;0
339061;163058;0;0;0
339129;161584;1;1;8
339131;161585;2;2;13
339133;161586;2;2;22
339136;161024;0;0;0
339146;161026;0;0;0
339182;160226;0;0;0
339190;160028;0;0;0
339194;160030;0;0;0
339196;160031;0;0;0
339198;160032;0;0;0
339199;191903;0;0;0
339201;191904;0;0;0
339205;191905;0;0;0
339208;191906;0;0;0
339209;191374;0;0;0
339217;191376;0;0;0
339223;191377;0;0;0
339230;190818;0;0;0
339239;190820;0;0;0
339242;190821;0;0;0
339244;190822;0;0;0
339298;422320;0;0;0
339357;420186;0;0;0
339364;420155;0;0;0
339365;420139;0;0;0
339371;261163;0;0;0
339389;260729;0;0;0
339390;260718;0;0;0
339440;11200;0;0;0
339447;11103;0;0;0
339448;11094;0;0;0
339449;10846;0;0;0
339450;10836;0;0;0
339451;10827;0;0;0
339455;10810;0;0;0
339460;201140;0;0;0
339461;201131;0;0;0
339463;201103;0;0;0
339465;201067;0;0;0
339470;200777;0;0;0
339475;200687;0;0;0
339479;200601;0;0;0
339490;200157;0;0;0
339492;200118;0;0;0
339517;41229;0;0;0
339518;41222;0;0;0
339519;41210;0;0;0
339520;41015;0;0;0
339565;40359;0;0;0
339566;40347;0;0;0
339637;300773;0;0;0
339638;300767;0;0;0
339639;300760;0;0;0
339640;21811;0;0;0
339642;21795;0;0;0
339670;21348;0;0;0
339671;21334;0;0;0
339680;21253;5;5;5
339684;21206;0;0;0
339686;20965;3;4;8
339687;20954;0;0;0
339690;20904;0;0;0
339692;20872;0;0;0
339698;20804;0;0;0
339701;20774;0;0;0
339703;20753;0;0;0
339764;20058;0;0;0
339833;162203;0;0;0
339834;161587;0;0;0
339838;161588;0;0;0
339843;161590;0;0;0
339845;161591;0;0;7
339849;161593;0;0;6
339851;161594;0;0;0
339853;161027;0;0;0
339859;161028;0;0;0
339862;161029;0;0;0
339864;161030;0;0;0
339902;160230;0;0;0
339904;160231;0;0;0
339907;160232;0;0;0
339908;160034;0;0;0
339910;160035;0;0;0
339912;160036;0;0;0
339914;160037;0;0;0
339924;191907;0;0;0
339929;191379;0;0;0
339935;191381;0;0;0
339940;191382;0;0;0
339942;191383;0;0;0
339945;190823;0;0;0
339947;190824;0;0;0
339958;190827;0;0;0
339961;190828;0;0;0
339963;190829;0;0;0
339964;190420;0;0;0
339971;422556;0;0;0
339981;422521;0;0;0
339982;422499;0;0;0
339983;422490;0;0;0
339984;422482;0;0;0
339985;422471;0;0;0
339991;422451;0;0;0
340016;422321;0;0;0
340056;420796;0;0;0
340081;420156;0;0;0
340082;420140;0;0;0
340087;261167;0;0;0
340107;260719;0;0;0
340166;10847;0;0;0
340167;10837;0;0;0
340168;10828;0;0;0
340171;10816;0;0;0
340173;201154;0;0;0
340174;201152;0;0;0
340178;201132;0;0;0
340179;201118;0;0;0
340180;201104;0;0;0
340182;201068;0;0;0
340183;201053;0;0;0
340187;200778;0;0;0
340190;200728;0;0;0
340191;200706;0;0;0
340192;200688;0;0;0
340195;200626;0;0;0
340199;200549;0;0;0
340200;200534;0;0;0
340204;200204;0;0;0
340216;200017;0;0;0
340234;41223;0;0;0
340236;41016;0;0;0
340237;41011;0;0;0
340238;41009;0;0;0
340265;40694;0;0;0
340281;40360;0;0;0
340292;40254;0;0;0
340310;40112;0;0;0
340353;300774;0;0;0
340354;300768;0;0;0
340355;300761;0;0;0
340357;21804;0;0;0
340360;21772;0;0;0
340368;21668;0;0;0
340370;21658;0;0;0
340384;21367;0;0;0
340386;21349;0;0;0
340391;21301;28;28;28
340395;21269;10;10;10
340396;21254;4;4;4
340399;21223;0;0;0
340404;20939;0;0;0
340405;20917;0;0;0
340408;20873;0;0;0
340410;20852;0;0;0
340414;20805;0;0;0
340418;20766;0;0;0
340422;20566;0;0;0
340438;20508;0;0;0
340550;161595;0;0;0
340558;161598;0;0;0
340560;161599;1;1;13
340562;161600;0;0;6
340564;161601;0;0;0
340568;161603;0;0;0
340616;160234;0;0;0
340618;160235;0;0;0
340620;160236;0;0;0
340622;160237;0;0;0
340624;160039;0;0;0
340626;160040;0;0;0
340630;160042;0;0;0
340632;160043;0;0;0
340634;160044;0;0;0
340642;191909;0;0;0
340647;191384;0;0;0
340651;191386;0;0;0
340654;191387;0;0;0
340657;191388;0;0;0
340659;191389;0;0;0
340663;190830;0;0;0
340667;190831;0;0;0
340674;190833;0;0;0
340678;190835;0;0;0
340707;422452;0;0;0
340709;422439;0;0;0
340722;422146;0;0;0
340730;422324;0;0;0
340762;421386;0;0;0
340767;421373;0;0;0
340770;421365;0;0;0
340798;420157;0;0;0
340799;420141;0;0;0
340801;261173;0;0;0
340819;260763;0;0;0
340821;260740;0;0;0
340828;260219;0;0;0
340884;10838;0;0;0
340885;10829;0;0;0
340887;10820;0;0;0
340890;201155;0;0;0
340891;201153;0;0;0
340892;201149;0;0;0
340893;201145;0;0;0
340895;201133;0;0;0
340896;201119;2;8;11
340897;201105;0;0;0
340899;201069;0;0;0
340902;200810;0;0;0
340906;200746;1;1;5
340907;200729;6;7;8
340912;200627;0;0;0
340916;200550;0;0;0
340917;200535;0;0;0
340918;200514;0;0;0
340920;200218;0;0;0
340922;200189;0;0;0
340928;200082;0;0;0
341000;40374;0;0;0
341002;40348;0;0;0
341012;40255;0;0;0
341030;40113;0;0;0
341072;300783;0;0;0
341073;300775;0;0;0
341074;300769;0;0;0
341076;300756;0;0;0
341079;21785;0;0;0
341084;21747;0;0;0
341090;21659;0;0;0
341099;21611;0;0;0
341116;21255;8;8;8
341117;21245;5;5;5
341122;20966;0;0;0
341125;20918;0;0;0
341126;20905;0;0;0
341132;20826;0;0;0
341133;20814;0;0;0
341136;20786;0;0;0
341140;20742;0;0;0
341142;20567;0;0;0
341156;20512;0;0;0
341273;161604;0;0;0
341279;161605;0;0;1
341281;161606;0;0;2
341287;161609;0;0;0
341310;160546;0;0;0
341326;160238;0;0;0
341335;160240;0;0;0
341339;160241;0;0;0
341341;160242;0;0;0
341343;160243;0;0;0
341344;160046;0;0;0
341346;160047;0;0;0
341348;160048;0;0;0
341350;160049;0;0;0
341352;160050;0;0;0
341354;160051;0;0;0
341356;160052;0;0;0
341367;191390;0;0;0
341369;191391;0;0;0
341371;191392;0;0;0
341375;191393;0;0;0
341377;191394;0;0;0
341379;191395;0;0;0
341386;190838;0;0;0
341389;190839;0;0;0
341394;190841;0;0;0
341396;190842;0;0;0
341416;422530;0;0;0
341420;422484;0;0;0
341428;422446;0;0;0
341429;422440;0;0;0
341458;422139;0;0;0
341459;422133;0;0;0
341483;421384;0;0;0
341509;420746;0;0;0
341516;420174;0;0;0
341517;420169;0;0;0
341518;420158;0;0;0
341520;420127;0;0;0
341529;260828;0;0;0
341538;260773;0;0;0
341539;260764;0;0;0
341540;260750;0;0;0
341541;260741;0;0;0
341544;260720;0;0;0
341614;201143;0;0;0
341616;201120;0;0;0
341618;201086;0;0;0
341619;201070;0;0;0
341625;200763;0;0;0
341628;200708;0;0;0
341631;200645;0;0;0
341633;200604;0;0;0
341636;200551;0;0;0
341640;200219;0;0;0
341646;200121;0;0;0
341649;200068;0;0;0
341650;200052;0;0;0
341652;200037;0;0;0
341708;40670;0;0;0
341722;40361;0;0;0
341723;40349;0;0;0
341751;40114;0;0;0
341792;300794;0;0;0
341793;300784;0;0;0
341794;300776;0;0;0
341795;300733;0;0;0
341796;300762;0;0;0
341801;21774;0;0;0
341810;21663;0;0;0
341812;21648;0;0;0
341819;21620;0;0;0
341820;21612;0;0;0
341829;21325;0;0;0
341831;21305;0;0;0
341835;21278;8;8;8
341841;21207;0;0;0
341842;21193;0;0;0
341844;20955;0;0;0
341845;20940;0;0;0
341847;20906;0;0;0
341848;20889;0;0;0
341851;20853;0;0;0
341861;20743;0;0;0
341862;20577;0;0;0
341877;20513;0;0;0
341878;20509;0;0;0
341881;20407;0;0;0
341886;20392;0;0;0
341952;163064;0;0;0
341974;162206;0;0;0
341994;161611;0;0;0
342001;161614;0;0;1
342003;161615;0;0;2
342005;161616;0;0;0
342007;161617;0;0;0
342009;161618;0;0;0
342017;161035;0;0;0
342031;160548;0;0;0
342033;160549;0;0;0
342035;160550;0;0;0
342042;160552;0;0;0
342046;160553;0;0;0
342057;160245;0;0;0
342062;160246;0;0;0
342068;160054;0;0;0
342070;160055;0;0;0
342073;160056;0;0;0
342075;160057;0;0;0
342077;160058;0;0;0
342087;191396;0;0;0
342089;191397;0;0;0
342091;191398;0;0;0
342093;191399;0;0;0
342097;191401;0;0;0
342099;191402;0;0;0
342101;191403;0;0;0
342102;190844;0;0;0
342106;190846;0;0;0
342109;190847;0;0;0
342115;190849;0;0;0
342117;190850;0;0;0
342119;190851;0;0;0
342121;190424;0;0;0
342137;422531;0;0;0
342179;422140;0;0;0
342180;422134;0;0;0
342181;422130;0;0;0
342213;420799;0;0;0
342223;420770;0;0;0
342237;420175;0;0;0
342248;261149;0;0;0
342249;261133;0;0;0
342250;260829;0;0;0
342251;260818;0;0;0
342253;260801;0;0;0
342259;260774;0;0;0
342262;260742;0;0;0
342265;260721;0;0;0
342336;201135;0;0;0
342337;201121;0;0;0
342338;201107;0;0;0
342339;201087;0;0;0
342342;201038;0;0;0
342343;200812;0;0;0
342350;200690;0;0;0
342351;200667;0;0;0
342355;200587;0;0;0
342360;200497;0;0;0
342361;200220;0;0;0
342369;200083;0;0;0
342432;40639;0;0;0
342443;40375;0;0;0
342452;40230;0;0;0
342477;40086;0;0;0
342502;180247;0;0;0
342504;301330;0;0;0
342515;300785;0;0;0
342516;300777;0;0;0
342517;300735;0;0;0
342518;300763;0;0;0
342521;300742;0;0;0
342522;300734;0;0;0
342523;21775;0;0;0
342532;21664;0;0;0
342534;21649;0;0;0
342535;21644;0;0;0
342553;21306;0;0;0
342557;21279;2;2;2
342563;21208;0;0;0
342567;20941;0;0;0
342570;20890;0;0;0
342572;20864;0;0;0
342573;20854;0;0;0
342576;20815;0;0;0
342578;20797;0;0;0
342582;20755;0;0;0
342583;20744;0;0;0
342587;20552;0;0;0
342599;20514;0;0;0
342715;161619;0;0;0
342717;161620;0;0;0
342719;161621;0;0;0
342724;161623;0;0;0
342726;161624;0;0;0
342728;161625;0;0;0
342730;161626;0;0;0
342738;161036;0;0;0
342753;160554;0;0;0
342755;160555;0;0;0
342757;160556;0;0;0
342759;160557;0;0;0
342761;160558;0;0;0
342783;160249;0;0;0
342785;160250;0;0;0
342787;160059;0;0;0
342790;160060;0;0;0
342795;160062;0;0;0
342797;160063;0;0;0
342799;160064;0;0;0
342807;191404;0;0;0
342809;191405;0;0;0
342813;191407;0;0;0
342815;191408;0;0;0
342817;191409;0;0;0
342820;191410;0;0;0
342822;191411;0;0;0
342824;190852;0;0;0
342826;190853;0;0;0
342829;190854;0;0;0
342835;190855;0;0;0
342837;190856;0;0;0
342841;190858;0;0;0
342849;190428;0;0;0
342851;190429;0;0;0
342853;422552;0;0;0
342854;422548;0;0;0
342855;422542;0;0;0
342859;422532;0;0;0
342860;422524;0;0;0
342925;421389;0;0;0
342957;420178;0;0;0
342960;420171;0;0;0
342961;420160;0;0;0
342963;420129;0;0;0
342964;420114;0;0;0
342970;261150;0;0;0
342972;260830;0;0;0
342973;260819;0;0;0
342982;260766;0;0;0
342983;260752;0;0;0
342984;260743;0;0;0
342999;260211;0;0;0
343059;201122;0;0;0
343060;201108;0;0;0
343065;200813;0;0;0
343072;200691;0;0;0
343075;200629;0;0;0
343076;200606;0;0;0
343081;200517;0;0;0
343090;200102;0;0;0
343093;200053;0;0;0
343196;40108;0;0;0
343198;40093;0;0;0
343199;40087;0;0;0
343201;40078;0;0;0
343237;300750;0;0;0
343238;300778;0;0;0
343239;300770;0;0;0
343241;300757;0;0;0
343242;300751;0;0;0
343244;300736;0;0;0
343245;300727;0;0;0
343246;300723;0;0;0
343249;21750;0;0;0
343250;21683;0;0;0
343261;21629;0;0;0
343263;21621;0;0;0
343272;21335;0;0;0
343280;21270;4;4;4
343285;21209;0;0;0
343288;20957;0;0;0
343290;20919;0;0;0
343291;20908;0;0;0
343293;20874;12;12;13
343297;20827;0;0;0
343299;20806;0;0;0
343301;20787;0;0;0
343302;20775;0;0;0
343304;20756;0;0;0
343305;20745;0;0;0
343381;163066;0;0;0
343386;163067;0;0;0
343405;162803;0;0;0
343440;161629;0;0;0
343442;161630;0;0;0
343445;161631;0;0;0
343447;161632;0;0;0
343449;161633;0;0;0
343451;161634;0;0;0
343453;161635;0;0;0
343462;161038;0;0;0
343474;160561;0;0;0
343478;160562;0;0;0
343480;160563;0;0;0
343482;160564;0;0;0
343490;160566;0;0;0
343505;160253;0;0;0
343507;160254;0;0;0
343511;160066;0;0;0
343513;160067;0;0;0
343515;160068;0;0;0
343517;160069;0;0;0
343519;160070;0;0;0
343529;191412;0;0;0
343531;191413;0;0;0
343535;191414;0;0;0
343541;191416;0;0;0
343543;191417;0;0;0
343545;191418;0;0;0
343546;190859;0;0;0
343552;190861;0;0;0
343556;190862;0;0;0
343558;190863;0;0;0
343574;190432;0;0;0
343576;422549;0;0;0
343577;422543;0;0;0
343581;422533;0;0;0
343583;422501;0;0;0
343584;422491;0;0;0
343586;422473;0;0;0
343623;422142;0;0;0
343624;422136;0;0;0
343647;421390;0;0;0
343655;421366;0;0;0
343663;420780;0;0;0
343667;420771;0;0;0
343678;420180;0;0;0
343679;420179;0;0;0
343685;420130;0;0;0
343686;420115;0;0;0
343693;261135;0;0;0
343696;260807;0;0;0
343703;260776;0;0;0
343704;260767;0;0;0
343706;260744;0;0;0
343721;260212;0;0;0
343781;201123;0;0;0
343782;201109;0;0;0
343783;201089;0;0;0
343785;201056;0;0;0
343787;200814;0;0;0
343796;200646;0;0;0
343797;200630;0;0;0
343798;200607;0;0;0
343801;200553;0;0;0
343804;200499;0;0;0
343807;200193;0;0;0
343808;200179;0;0;0
343902;40235;0;0;0
343919;40101;0;0;0
343920;40094;0;0;0
343921;40088;0;0;0
343922;40084;0;0;0
343923;40079;0;0;0
343924;40074;0;0;0
343946;301339;0;0;0
343949;301327;0;0;0
343950;301322;0;0;0
343959;300789;0;0;0
343962;300765;0;0;0
343963;300758;0;0;0
343965;300743;0;0;0
343967;300728;0;0;0
343968;300724;0;0;0
343975;21670;0;0;0
343976;21665;0;0;0
343980;21641;0;0;0
343983;21630;0;0;0
343985;21622;0;0;0
343993;21350;0;0;0
344011;20942;0;0;0
344013;20909;0;0;0
344014;20891;0;0;0
344017;20855;0;0;0
344018;20840;0;0;0
344025;20767;0;0;0
344027;20746;0;0;0
344031;20553;0;0;0
344095;163131;0;0;0
344164;161638;0;0;0
344167;161639;0;0;0
344171;161641;0;0;0
344173;161642;0;0;0
344175;161643;0;0;0
344183;161039;0;0;0
344197;160567;0;0;0
344199;160568;0;0;0
344201;160569;0;0;0
344226;160256;0;0;0
344228;160257;0;0;0
344230;160258;0;0;0
344235;160073;0;0;0
344239;160075;0;0;0
344243;160076;0;0;0
344253;191420;0;0;0
344256;191421;0;0;0
344262;191422;0;0;0
344264;191423;0;0;0
344266;191424;0;0;0
344269;190867;0;0;0
344271;190868;0;0;0
344278;190871;0;0;0
344280;190872;0;0;0
344296;190434;0;0;0
344297;422554;0;0;0
344299;422544;0;0;0
344304;422525;0;0;0
344305;422502;0;0;0
344306;422492;0;0;0
344307;422486;0;0;0
344308;422474;0;0;0
344369;421391;0;0;0
344375;421370;0;0;0
344400;420181;0;0;0
344407;420131;0;0;0
344408;420116;0;0;0
344425;260777;0;0;0
344502;201194;0;0;0
344503;201187;0;0;0
344506;201167;0;0;0
344507;201160;0;0;0
344515;200962;0;0;0
344518;200931;0;0;0
344519;200916;0;0;0
344520;200903;0;0;0
344524;200852;0;0;0
344525;200835;0;0;0
344529;200383;0;0;0
344530;200371;0;0;0
344532;200338;0;0;0
344535;200292;0;0;0
344536;200273;0;0;0
344574;41008;0;0;0
344601;40619;0;0;0
344641;40110;0;0;0
344642;40102;0;0;0
344644;40089;0;0;0
344646;40080;0;0;0
344648;40072;0;0;0
344668;301342;0;0;0
344669;301340;0;0;0
344670;301338;0;0;0
344673;301323;0;0;0
344681;300796;0;0;0
344687;300752;0;0;0
344688;300744;0;0;0
344690;300729;0;0;0
344692;300721;0;0;0
344694;300716;0;0;0
344698;21671;0;0;0
344706;21631;0;0;0
344708;21623;0;0;0
344711;21594;0;0;0
344732;20967;0;0;0
344734;20943;0;0;0
344735;20920;0;0;0
344739;20866;0;0;0
344743;20816;0;0;0
344745;20798;0;0;0
344747;20777;0;0;0
344749;20757;0;0;0
344750;20747;0;0;0
344752;20569;0;0;0
344753;20559;0;0;0
344764;20522;0;0;0
344830;163070;0;0;0
344852;162805;0;0;0
344879;162211;0;0;0
344881;161644;0;0;0
344888;161646;0;0;0
344892;161648;0;0;0
344894;161649;0;0;0
344896;161650;2;2;2
344905;161040;0;0;0
344916;161041;0;0;0
344921;160571;0;0;0
344945;160260;0;0;0
344947;160261;0;0;0
344949;160262;0;0;0
344951;160263;0;0;0
344954;160077;0;0;0
344958;160078;0;0;0
344960;160079;0;0;0
344962;160080;0;0;0
344964;160081;0;0;0
344966;160082;0;0;0
344968;191910;0;0;0
344973;191425;0;0;0
344975;191426;0;0;0
344977;191427;0;0;0
344979;191428;0;0;0
344981;191429;0;0;0
344986;191430;0;0;0
344988;191431;0;0;0
344990;191432;0;0;0
344992;190876;0;0;0
344997;190878;0;0;0
345001;190879;0;0;0
345007;190882;0;0;0
345017;190436;0;0;0
345020;422555;0;0;0
345021;422551;0;0;0
345022;422545;0;0;0
345027;422526;0;0;0
345050;422147;0;0;0
345066;422175;0;0;0
345068;422173;0;0;0
345070;422171;0;0;0
345086;421506;0;0;0
345098;421452;0;0;0
345108;420813;0;0;0
345120;420800;0;0;0
345123;420212;0;0;0
345124;420209;0;0;0
345128;420201;0;0;0
345129;420197;0;0;0
345130;420192;0;0;0
345131;420187;0;0;0
345148;260855;0;0;0
345225;201195;0;0;0
345229;201168;0;0;0
345231;201156;0;0;0
345232;200995;0;0;0
345243;200904;0;0;0
345244;200890;0;0;0
345245;200875;0;0;0
345251;200400;0;0;0
345255;200339;1;1;1
345260;200257;0;0;0
345326;40610;0;0;0
345365;40111;0;0;0
345367;40096;0;0;0
345368;40090;0;0;0
345379;40067;0;0;0
345392;301343;0;0;0
345404;300803;0;0;0
345405;300797;0;0;0
345406;300786;0;0;0
345412;300745;0;0;0
345413;300738;0;0;0
345430;21632;0;0;0
345433;21613;0;0;0
345452;21234;0;0;0
345458;20944;0;0;0
345459;20921;0;0;0
345461;20893;0;0;0
345462;20875;0;0;0
345472;20768;0;0;0
345475;20578;0;0;0
345478;20554;0;0;0
345550;163071;0;0;0
345576;162806;0;0;0
345583;162807;0;0;0
345610;161652;0;0;0
345612;161653;0;0;0
345615;161654;10;13;13
345617;161655;0;0;1
345619;161656;0;0;0
345639;161044;0;0;0
345641;160573;0;0;0
345645;160575;0;0;0
345665;160265;0;0;0
345667;160266;0;0;0
345669;160267;0;0;0
345671;160268;0;0;0
345673;160269;0;0;0
345677;160271;0;0;0
345679;160083;0;0;0
345683;160084;0;0;0
345685;160085;0;0;0
345687;160086;0;0;0
345689;160087;0;0;0
345691;160088;0;0;0
345698;191433;0;0;0
345702;191435;0;0;0
345705;191436;0;0;0
345710;191438;0;0;0
345712;191439;0;0;0
345722;190885;0;0;0
345724;190886;0;0;0
345726;190887;0;0;0
345728;190888;0;0;0
345730;190889;0;0;0
345741;190439;0;0;0
345752;422511;0;0;0
345754;422505;0;0;0
345816;421485;0;0;0
345828;420818;0;0;0
345844;420801;0;0;0
345848;420210;0;0;0
345850;420206;0;0;0
345852;420202;0;0;0
345853;420198;0;0;0
345861;261195;0;0;0
345877;260841;0;0;0
345879;260839;0;0;0
345880;260835;0;0;0
345881;260833;0;0;0
345950;201189;0;0;0
345951;201182;0;0;0
345953;201169;0;0;0
345954;201161;0;0;0
345955;201157;0;0;0
345956;200996;0;0;0
345957;200992;0;0;0
345958;200986;0;0;0
345962;200963;0;0;0
345966;200918;0;0;0
345970;200867;0;0;0
345979;200340;0;0;0
345983;200274;0;0;0
345984;200258;0;0;0
345985;200245;0;0;0
346041;40750;1;1;1
346085;40225;0;0;0
346092;40104;0;0;0
346097;40077;0;0;0
346105;40068;0;0;0
346136;300759;0;0;0
346138;300746;0;0;0
346139;300739;0;0;0
346140;300731;0;0;0
346141;300726;0;0;0
346143;300719;0;0;0
346158;21624;0;0;0
346168;21326;0;0;0
346186;20910;0;0;0
346194;20807;0;0;0
346195;20799;0;0;0
346198;20769;0;0;0
346200;20749;0;0;0
346202;20570;0;0;0
346204;20555;0;0;0
346208;20539;0;0;0
346275;163072;0;0;0
346318;162212;0;0;0
346337;161657;0;0;0
346340;161658;0;0;0
346342;161659;2;9;9
346344;161660;0;0;0
